UittredepuntenID,X_uittrede,Y_uittrede,VakID,Vaknaam_x,Uittredelocatie,Opmerking_uittredepunt,DIST_L_GEOM,DIST_BUT,DIST_BIT,Bodemhoogte,MHW,Polderpeil,LOK_TOP_Z_HL,LOK_TOP_Z_PL,Scenarionaam,Scenariokans,Vaknaam_y,Scenariokans_vak,bodemhoogte_vak,Top_zand,Top_zand_max,Top_zand_min,D_cover_vak,gamma_sat_cover_vak,D70,Dikte_H_Rg_zm,Dikte_P_Rg_zg,Dikte_P_Rg_zm,Dikte_WVP,k_H_Rg_zm,k_P_Rg_zg,k_P_Rg_zm,kD_WVP,k_WVP,Weerstand_C3_achterland,Weerstand_C1_voorland,Leklengte_stat_voorland,Leklengte_stat_achterland,VerhLekLengteVoorland_Achterland,L3_geom,Onverst_stijghoogte_polder,lamb3_gem_stijgh,lamb_voorland_cycl_gemeten,lamb_achterland_cycl_gemeten,c_v,L1_geom,L2,W1,W3,r_BIT,r_exit,pot_exit,OK_deklaag,D_cover,h_exit,dH_red,L_kwelweg,Ratio_pipe_Lkwelweg,L_kwelweg_max_ratio,d_pot_c_u,Z_u,F_u,Beta_u,Pf_u,i_optredend,Z_h,F_h,Beta_h,Pf_h,F_u_macro,dHc_piping,Z_p,F_p,Beta_p,Pf_p,gamma_pip,BenodigdeKwelweglengte,P_f_i,MaatgevendMechanisme,P_f_iXS_i,dHc_piping_max_ratio,F_p_max_ratio,Beta_p_max_ratio,Pf_p_max_ratio,P_f_i_max_ratio,P_f_iXS_i_max_ratio
57,153928.15300000086,441357.88369999826,1,RB243.-RB249.,watergang,,490.4410296349253,146.00113400701758,122.91668176753144,3.986971378326416,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,344.43989562790773,23.08445223948614,101.62260679533763,1193.8423964722026,0.9054210226897635,0.81678401730933,7.878186501259581,-4.0,7.986971378326416,3.986971378326416,2.5669372081756587,247.6237408023552,0.5896087892620551,247.6237408023552,5.446772530173671,1.5555574072405065,1.3997613491150138,4.324049560449572,7.659542900533324e-06,0.4871953258142922,-0.1871953258142922,0.6157694544761564,3.18801974217339,0.0007162537780041601,1.1309591667949945,8.825172293256086,6.258235085080427,3.438016428741629,7.1863110583428815,3.3282648838014e-13,1.4239301741936647,92.10566120682934,3.3282648838014e-13,Piping,3.3282648838014e-14,8.825172293256086,3.438016428741629,7.1863110583428815,3.3282648838014e-13,3.3282648838014e-13,3.3282648838014e-14
58,153948.3935999982,441360.2650000006,1,RB243.-RB249.,watergang,,495.69687214128913,146.4849492641935,123.56400613744087,3.8350789546966553,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,349.2119228770956,22.92094312675262,101.6436162877802,1193.8423964722026,0.9055188848493649,0.816428901681961,7.876109074839471,-4.0,7.835078954696655,3.8350789546966553,2.7643973588943473,248.12856555197368,0.5903590702599308,248.12856555197368,5.343188400297719,1.3021582801549032,1.322234242616554,4.200182509627631,1.333499546066239e-05,0.5157612505896272,-0.2157612505896272,0.5816644807205559,3.06931381846903,0.0010727554436803504,1.1096451937203604,8.84139981498939,6.077002456095043,3.19831003547392,6.990980979601107,1.3648538571516216e-12,1.4239301741936647,100.24806559826179,1.3648538571516216e-12,Piping,1.3648538571516216e-13,8.84139981498939,3.19831003547392,6.990980979601107,1.3648538571516216e-12,1.3648538571516216e-12,1.3648538571516216e-13
59,153976.57180000097,441363.0430999994,1,RB243.-RB249.,watergang,,504.7789205977078,148.10525837114983,125.0945882349299,3.9105300903320312,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,356.67366222655795,23.01067013621993,101.67277227433436,1193.8423964722026,0.9054372400345192,0.8153079252016644,7.869551362429737,-4.0,7.910530090332031,3.9105300903320312,2.6663108825683586,249.7780306454842,0.5929474981783289,249.7780306454842,5.394642844477195,1.435621572379489,1.3626203229816995,4.265588249425306,9.968809245475764e-06,0.5004748388399762,-0.20047483883997624,0.599430734011232,3.1319943191084696,0.0008681161737718419,1.1209499439821802,8.89440174342999,6.228090860861631,3.335845719109222,7.104774708702822,6.025948684545672e-13,1.4239301741936647,96.19823542108108,6.025948684545672e-13,Piping,6.025948684545672e-14,8.89440174342999,3.335845719109222,7.104774708702822,6.025948684545672e-13,6.025948684545672e-13,6.025948684545672e-14
60,154092.06269999966,441419.79630000144,1,RB243.-RB249.,maaiveld,,520.2660772523944,143.89116297301376,119.14229928754204,4.262960433959961,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,376.3749142793807,24.74886368547172,101.7320744436762,1193.8423964722026,0.9042045726114984,0.8182729612579426,7.886896823358963,-4.0,8.262960433959961,4.262960433959961,2.20815143585205,245.62323741668996,0.5858206433819948,245.62323741668996,5.634985250070554,2.0110488606715515,1.5549349228519616,4.552597250290675,2.649382662249965e-06,0.4385760307534546,-0.1385760307534546,0.6840319100079706,3.4070446116044475,0.00032835196205455196,1.169181990098512,8.760838176366487,6.552686740514437,3.9674988019949726,7.573449398719305,1.817211571349753e-14,1.4239301741936647,77.41792972080245,1.817211571349753e-14,Piping,1.817211571349753e-15,8.760838176366487,3.9674988019949726,7.573449398719305,1.817211571349753e-14,1.817211571349753e-14,1.817211571349753e-15
61,154180.56599999964,441450.3557999991,1,RB243.-RB249.,watergang,,537.1601073823623,152.7180638437553,129.60266205583886,4.224867820739746,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,384.442043538607,23.115401787916426,101.75047427775219,1193.8423964722026,0.9053119794074223,0.8121184111643497,7.850892705311445,-4.0,8.224867820739746,4.224867820739746,2.2576718330383296,254.4685381215075,0.6001451691086195,254.4685381215075,5.609007718730774,1.982982834159075,1.5468751311102218,4.541299765581022,2.7954235148757e-06,0.4408611741368475,-0.1408611741368475,0.6804863244928825,3.3962178554243643,0.0003416197792796039,1.1673277181279622,9.044955752984924,6.787283919946594,4.006319971141423,7.599766251600652,1.4833305734312994e-14,1.4239301741936647,79.43684709528972,1.4833305734312994e-14,Piping,1.4833305734312995e-15,9.044955752984924,4.006319971141423,7.599766251600652,1.4833305734312994e-14,1.4833305734312994e-14,1.4833305734312995e-15
62,153734.34530000016,441502.9197999984,1,RB243.-RB249.,maaiveld,,315.0916829825142,30.11272752684354,6.252554424903823,5.685999870300293,8.95,3.1,,,P_S1_PL,,RB243.-RB249.,0.1,4.3,-4.0,-3.0,-6.0,8.3,16.5,0.0002528373248929175,,13.0,20.0,33.0,20,75,55,2075,62.878787878787875,695.0000000000001,5,101.85774393731681,1200.8850902563493,0.08481889296799709,3500,,,,,,284.9789554556707,23.860173101939715,101.10392986607079,1193.8423964722026,0.9052445502649149,0.9005157285932133,8.368017012270297,-4.0,9.685999870300293,5.685999870300293,0.35820016860961834,131.21665739291433,0.229488604001504,60.22545505368708,6.605437220418854,3.92342007844885,2.462861671184923,5.552358685784666,1.409202681502704e-08,0.2768962603637588,0.023103739636241183,1.0834382508665512,4.365149320619523,6.351797494719463e-06,1.317223049948624,4.993264981809992,4.6350648132003744,13.93987334286228,10.969712771555717,2.672094529535338e-28,1.4239301741936647,6.416294339277977,2.672094529535338e-28,Piping,2.672094529535338e-29,2.539882721161906,7.090679859310668,9.142761167291795,3.043886562881196e-20,3.043886562881196e-20,3.0438865628811964e-21
1,154135.04320000112,441579.29850000143,1,RB243.-RB249.,maaiveld,,401.9662399808703,29.744264056929826,7.665242800835117,7.4720001220703125,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,372.2219759239405,22.07902125609471,105.29375050212822,170.07351351694948,0.5717789124836833,0.5465808435381107,6.297497934697947,3.0,4.4720001220703125,7.4720001220703125,0.13639984130859317,135.03801455905804,0.2202658573887826,59.48852811385965,3.0497126214730264,4.2242148088453915,3.0,5.98124636804857,1.1071832523414879e-09,-0.2626346501145955,0.5626346501145956,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.122667553671182,4.986267712362588,37.55625743054625,13.64832544057731,1.0328549099760949e-42,1.4239301741936647,1.2721536666897384,1.0328549099760949e-42,Piping,3.614992184916332e-43,2.544867283843731,18.65740648543852,11.757523253792595,3.2300807823837373e-32,3.2300807823837373e-32,1.1305282738343079e-32
2,154111.5614,441565.40790000185,1,RB243.-RB249.,maaiveld,,411.2045307935502,31.754001622239933,8.034263590328996,7.440999984741211,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,379.4505291713103,23.719738031910936,105.31696373037997,170.07351351694948,0.5685981448616655,0.5423621710715594,6.272818700768623,3.0,4.440999984741211,7.440999984741211,0.17670001983642503,137.0709653526199,0.23166103441784072,63.508003244479866,3.0285718550375837,4.1967531390101716,3.0,5.98124636804857,1.1071832523414879e-09,-0.26304464940020966,0.5630446494002097,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.190643800803466,5.013943780967041,29.375456808712052,12.984324133353207,7.507891963080411e-39,1.4239301741936647,1.9224840678550492,7.507891963080411e-39,Piping,2.6277621870781435e-39,2.6848200027133595,15.194225813889295,11.202583462368956,1.9800680098385612e-29,1.9800680098385612e-29,6.930238034434963e-30
3,154144.96510000154,441556.80889999866,1,RB243.-RB249.,maaiveld,,425.9180053044915,54.30636793049881,30.623049412785743,5.025000095367432,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,371.61163737399266,23.683318517713065,105.29164118449683,170.07351351694948,0.5687155386087195,0.47500372922008166,5.878771815937478,3.0,2.0250000953674316,5.025000095367432,3.317499876022338,159.59800911499565,0.3402697078217891,108.61273586099762,1.380963367788799,0.5271916472187526,1.6174854876509113,4.638334382393286,1.7561410897635046e-06,0.42161564462303464,-0.12161564462303465,0.7115485486033829,3.489209363202783,0.0002422257762253267,1.1831307519061116,5.939542132903429,2.622042256881091,1.7903669494706669,5.422867580026428,2.9325220885200662e-08,1.4239301741936647,123.15233869040038,2.9325220885200662e-08,Piping,1.0263827309820232e-08,4.232817936071003,1.275905981689478,4.507288935699469,3.2830596354510943e-06,1.7561410897635046e-06,6.146493814172266e-07
4,154111.8920999989,441501.5769999996,1,RB243.-RB249.,maaiveld,,471.34632168087785,86.56805277768653,62.173890923859,4.6659722328186035,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,384.7782689031913,24.394161853827534,105.33214997551217,170.07351351694948,0.5672902354779661,0.39358630343924034,5.402479875119556,3.0,1.6659722328186035,4.6659722328186035,3.784236097335815,191.9002027531987,0.4511097515046454,173.13610555537306,1.136121736753971,0.39961409445301865,1.5425796984326852,4.535254748801515,2.87669993096381e-06,0.44208878623077613,-0.14208878623077614,0.6785967193553651,3.390424714344003,0.0003489220942934364,1.1663340028740647,7.000432465990146,3.216196368654331,1.8498931583361313,5.511265651984236,1.7813127010412936e-08,1.4239301741936647,142.999148677865,1.7813127010412936e-08,Piping,6.234594453644527e-09,6.385948032354613,1.6875131117877291,5.262963026337961,7.087604690563511e-08,7.087604690563511e-08,2.4806616416972286e-08
5,154075.1810999997,441538.2879999988,1,RB243.-RB249.,maaiveld,,419.5649018853454,35.702031761429836,11.203806406463233,7.026000022888184,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,383.86287012391557,24.498225354966603,105.32964849679165,170.07351351694948,0.56709812184982,0.530943751699464,6.206020947441864,3.0,4.026000022888184,7.026000022888184,0.7161999702453608,141.03168025822148,0.25314902081618346,71.40406352285967,2.745559648636284,3.5655387240826033,3.0,5.98124636804857,1.1071832523414879e-09,-0.20367090680195288,0.5036709068019529,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.322888632582801,4.60668866233744,7.432126296736998,9.26987135424366,9.318528597339225e-21,1.4239301741936647,17.263679504251122,9.318528597339225e-21,Piping,3.2614850090687288e-21,2.9586954540373407,4.1311024531650435,7.682661392503084,7.790852471247996e-15,7.790852471247996e-15,2.7267983649367984e-15
6,154061.95190000162,441534.31920000166,1,RB243.-RB249.,maaiveld,,413.91285008829465,31.72433582428275,7.087408423059382,7.485000133514404,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,382.18851426401187,24.636927401223367,105.32495933134592,170.07351351694948,0.5668448235625231,0.5437083432189039,6.280693807830588,3.0,4.485000133514404,7.485000133514404,0.11949982643127366,137.04929515562867,0.23148120381252335,63.4486716485655,3.0585780727024834,4.2628843983863,3.0,5.98124636804857,1.1071832523414879e-09,-0.2685186822369464,0.5685186822369463,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.1899195608059046,5.070419734374631,43.430352292525825,14.04107828191445,4.368651277466717e-45,1.4239301741936647,1.0301171851302333,4.368651277466717e-45,Piping,1.529027947113351e-45,2.682756899481211,22.44988113873211,12.257637096616484,7.644669646160766e-35,7.644669646160766e-35,2.675634376156268e-35
7,154064.5976999998,441511.8295999989,1,RB243.-RB249.,maaiveld,,432.65391127956593,51.951420528156866,27.20454692502582,5.3379998207092285,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,380.7024907514091,24.746873603131046,105.32067124041733,170.07351351694948,0.566645278210071,0.48288373990956623,5.924869878470963,3.0,2.3379998207092285,5.3379998207092285,2.9106002330780023,157.2720917685742,0.3303282861183239,103.90284105631373,1.5944157798720426,1.0075457221103084,2.7168122803078254,5.7656962562951515,4.066070340101676e-09,0.2510137308666295,0.04898626913337051,1.1951537430412453,4.56959782569207,2.4433051626758966e-06,1.3444754002653354,5.862577486685487,2.951977253607485,2.0142159751309188,5.741271436530848,4.698416372797958e-09,1.4239301741936647,106.00908661299452,4.066070340101676e-09,Uplift,1.4231246190355867e-09,4.072950868228969,1.399350835590968,4.75688877373809,9.8299709585035e-07,4.066070340101676e-09,1.4231246190355867e-09
8,154072.20450000092,441482.7254000008,1,RB243.-RB249.,maaiveld,,459.6432600852823,80.43185863156275,55.57987425320614,4.458876609802246,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,379.21140145371953,24.851984378356605,105.3162455362049,170.07351351694948,0.5664552555988787,0.4085437367069387,5.489980859735591,3.0,1.458876609802246,4.458876609802246,4.053460407257079,185.74810416776765,0.43301577150373877,160.8637172631255,0.9948913883360883,-0.036212861597256896,0.9648795341503075,3.515237000263333,0.0002196808501532803,0.7067796159081018,-0.4067796159081018,0.42446045874504557,2.4129077053282444,0.007912913243394416,0.9854565702962463,6.799489913764761,2.746029506507682,1.677453146351535,5.246802878097601,7.738066500535192e-08,1.4239301741936647,154.53322533684843,7.738066500535192e-08,Piping,2.7083232751873173e-08,5.9813906985544705,1.4756257857720128,4.900331263300136,4.78375993783511e-07,4.78375993783511e-07,1.6743159782422884e-07
9,154042.43879999965,441518.77490000054,1,RB243.-RB249.,maaiveld,,412.90545564184674,33.94822404699238,9.045640311179397,7.270999908447266,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,378.95723159485436,24.902583735812982,105.31547859132577,170.07351351694948,0.5663612541873364,0.5370254485601794,6.24159887407705,3.0,4.270999908447266,7.270999908447266,0.39770011901855407,139.26370263831814,0.24376936275462485,67.89644809398476,2.912639081295841,3.942040115666057,3.0,5.98124636804857,1.1071832523414879e-09,-0.24102108556224666,0.5410210855622466,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.2638883523619295,4.866188233343376,13.23582292444914,10.829641669470716,1.2456415278484456e-27,1.4239301741936647,6.977371015886751,1.2456415278484456e-27,Piping,4.359745347469559e-28,2.8371992647200845,7.134016634749158,9.159229256088217,2.6134646519223334e-20,2.6134646519223334e-20,9.147126281728166e-21
10,154015.98050000146,441502.23849999905,1,RB243.-RB249.,maaiveld,,408.2199003596343,33.7017921888145,9.538242813850086,7.36899995803833,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,374.5181081708198,24.163549374964415,105.30147113318547,170.07351351694948,0.5677850900568888,0.5368184342193217,6.240387840183033,3.0,4.36899995803833,7.36899995803833,0.27030005455017014,139.00326332199998,0.24245324450221403,67.403584377629,2.97947091939617,4.108083037251467,3.0,5.98124636804857,1.1071832523414879e-09,-0.2583227577695014,0.5583227577695014,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.25519286104964,4.984892806499469,19.442071033967284,11.868864146187503,8.589203389239247e-33,1.4239301741936647,3.784122876646425,8.589203389239247e-33,Piping,3.006221186233736e-33,2.82010664476624,10.433244822904031,10.1865884634505,1.1380590982147507e-24,1.1380590982147507e-24,3.983206843751627e-25
11,154028.2175000012,441515.1369000003,1,RB243.-RB249.,maaiveld,,406.3542148105434,29.150369126621737,4.60293860502317,7.631999969482422,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,377.20384568392166,24.547430521598567,105.3100860853817,170.07351351694948,0.5670420744618391,0.5519012307468704,6.328622199869192,3.0,4.631999969482422,7.631999969482422,0.01,134.46045521200344,0.21679510961539158,58.30073825324347,3.1588256672617123,4.462203436874942,3.0,5.98124636804857,1.1071832523414879e-09,-0.28138553069957584,0.5813855306995759,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.103343375165371,5.093343375165372,510.3343375165371,20.700287785812524,1.721541723307941e-95,1.4239301741936647,1.0,1.721541723307941e-95,Piping,6.025396031577793e-96,2.5034353412310564,250.34353412310563,18.77533653285279,6.009201031685065e-79,6.009201031685065e-79,2.1032203610897726e-79
12,154048.79729999974,441533.6336000003,1,RB243.-RB249.,maaiveld,,405.82630631914606,25.05002759287642,0.292127161172872,8.17199993133545,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,380.77627872626965,24.757900431703547,105.32088702283914,170.07351351694948,0.5666240537436449,0.5656516260215616,6.409062012226135,3.0,5.171999931335449,8.17199993133545,0.01,130.37091461571555,0.19214429588619888,50.10005518575284,3.5270825219810553,5.29002044109037,3.0,5.98124636804857,1.1071832523414879e-09,-0.3408619378411535,0.6408619378411535,3.0,6.486967526307433,4.379060297338639e-11,3.0,4.966358580984179,4.956358580984179,496.6358580984178,20.626749956041856,7.895657488003502e-95,1.4239301741936647,1.0,7.895657488003502e-95,Piping,2.7634801208012255e-95,2.216340360251038,221.6340360251038,18.446129571114877,2.8008088290419145e-76,2.8008088290419145e-76,9.8028309016467e-77
13,154098.3321999982,441561.1083999984,1,RB243.-RB249.,maaiveld,,412.9456270383156,28.944534534317384,4.653562149660246,7.64900016784668,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,384.0010925039982,24.290972384657138,105.33002899724845,170.07351351694948,0.5674895770926878,0.5521724020540841,6.330208552016392,3.0,4.64900016784668,7.64900016784668,0.01,134.27456353156583,0.21556230586825167,57.88906906863477,3.1704190747088976,4.489210690539185,3.0,5.98124636804857,1.1071832523414879e-09,-0.2836720946906578,0.5836720946906577,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.097122596243518,5.0871225962435185,509.7122596243518,20.69699128580233,1.8434002575453995e-95,1.4239301741936647,1.0,1.8434002575453995e-95,Piping,6.451900901408898e-96,2.4890674039787357,248.90674039787356,18.759780258962298,8.05319839861347e-79,8.05319839861347e-79,2.8186194395147143e-79
14,154004.4048999995,441499.2619000003,1,RB243.-RB249.,maaiveld,,403.29955909567764,30.165371629230155,6.249700928625712,7.554999828338623,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,373.1341874664475,23.915670700604444,105.29685800382352,170.07351351694948,0.5682641003055819,0.5477610873883659,6.304402361221941,3.0,4.554999828338623,7.554999828338623,0.028500223159789284,135.46222963305368,0.22268474179809014,60.33074325846031,3.10631486764377,4.356912334760452,3.0,5.98124636804857,1.1071832523414879e-09,-0.27455488786984683,0.5745548878698468,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.136857643913267,5.108357420753477,180.23920778139077,17.88736569411542,7.396940204747488e-72,1.4239301741936647,1.0,7.396940204747488e-72,Piping,2.5889290716616204e-72,2.5742239438811914,90.3229399099282,16.020086149477955,4.626100127818224e-58,4.626100127818224e-58,1.6191350447363784e-58
15,153989.191300001,441491.98580000177,1,RB243.-RB249.,maaiveld,,400.01774941720134,28.859941140492246,6.086431101491722,7.534999847412109,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,371.1578082767091,22.773510039000524,105.29005688771012,170.07351351694948,0.5704540785864736,0.55040017930008,6.319841048905468,3.0,4.534999847412109,7.534999847412109,0.054500198364257235,134.14999802820236,0.21513187897643515,57.71988228098449,3.0926757369201843,4.307834535426825,3.0,5.98124636804857,1.1071832523414879e-09,-0.2679512325011586,0.5679512325011586,3.0,6.486967526307433,4.379060297338639e-11,3.0,5.092953755342028,5.03845355697777,93.44835263355904,16.112025166187205,1.0501550039328099e-58,1.4239301741936647,0.29431358613203,1.0501550039328099e-58,Piping,3.6755425137648343e-59,2.4831612509008494,45.56242592557932,14.170604837983563,6.9647789419917595e-46,6.9647789419917595e-46,2.437672629697116e-46
16,153991.83720000088,441475.1185999997,1,RB243.-RB249.,maaiveld,,415.34358383125016,45.64724407126694,22.879268142305232,5.855000019073486,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,369.69633975998323,22.767975928961707,105.28486149350944,170.07351351694948,0.5704746091079633,0.4986691775173039,6.017214688476228,3.0,2.8550000190734863,5.855000019073486,2.238499975204467,150.93210556477638,0.30243561434764626,91.29448814253388,1.9469877805913989,1.7847731111886571,12.00253828929291,8.995389548178055,1.1769796692756006e-19,0.05681774722207679,0.2431822527779232,5.2800403864557595,7.66472056374652,8.961048420449317e-15,1.5915300353021993,5.652374420128891,3.413874444924424,2.525072362179766,6.352189531535399,1.0613577560082762e-10,1.4239301741936647,78.02861791516527,1.1769796692756006e-19,Uplift,4.1194288424646017e-20,3.6430188017437737,1.6274374992615386,5.164992155443457,1.2022450339782674e-07,1.1769796692756006e-19,4.1194288424646017e-20
17,154003.41270000115,441470.4884000011,1,RB243.-RB249.,maaiveld,,425.7769769302458,54.322235192984564,31.080045658635296,4.894999980926514,8.95,3.1,,,P_S2_HL_F,,RB243.-RB249.,0.35,4.3,3.0,4.5,2.0,1.2999999999999998,16.5,0.0002528373248929175,7.5,13.0,20.0,40.5,20,75,55,2225,54.93827160493827,12.999999999999998,5,105.47511554864494,170.07351351694948,0.6201736729460423,3500,,,,,,371.4547417372612,23.24218953434927,105.2910950075016,170.07351351694948,0.5695567368947151,0.47442978510610273,5.875414242870701,3.0,1.8949999809265137,4.894999980926514,3.4865000247955313,159.61333020048616,0.34033645638965,108.64447038596913,1.2923088554942277,0.3118945935500408,1.3181253125913792,4.193416413116557,1.3739217847491308e-05,0.5173690088718826,-0.21736900887188265,0.5798569200233826,3.0628296426459176,0.0010962742002379765,1.108469447253853,5.940048841256932,2.4535488164614003,1.7037283232502747,5.288809154178861,6.155763146446261e-08,1.4239301741936647,130.3164566585141,6.155763146446261e-08,Piping,2.1545171012561912e-08,4.2338937613148,1.2143679137254846,4.373686788833854,6.108281067684594e-06,6.108281067684594e-06,2.1378983736896075e-06
